index,source,target
457,"Hard to craft but highly
useful, its multi-colored
hues are treasured.",
458,"Shell from a Basarios.
Rock-like consistency.
Can be forged into metal.",
459,"Harder than a Basarios shell,
this material is also
known as Gravite.",
460,"The wing of a Basarios.
Very hard to work as a material.",
461,"Material obtained from advanced
carving techniques.
Very precious.",
462,"The stone-like shell of
a Gravios. May contain
traces of ore.",
463,"Harder than Gravios Shell,
this material is known
as Gravite.",
464,"A carved portion of a
Gravios Skull. Incredibly
hard to work with.",
465,"The shell of the rare
Black Gravios. The pitch
black color is appealing.",
466,"Carapace of a Black Gravios.
A charred color,
it is difficult to use.",
467,"Portion of a Black Gravios
Skull. Like a black mask,
it imparts power.",
468,"The large, gnarled horn of
a Diablos. Has a variety
of uses.",
469,"High-quality horn from a
Diablos. Used to make strong
weapons.",
470,"Part of the shell that covers
a DIablos. Very dense and
thus heavy.",
471,"Harder than a Diablos shell,
it is also known as Gravite.",
472,"Part of the hard spine from
a Diablos' back.
A weaponcraft material.",
473,"The hardest part of a
Diablos spine. Incredibly
hard to carve.",
474,"A Diablos tail.
Stronger and more durable
than an iron hammer.",
475,"A large, sturdy fang from
a Diablos or Monoblos.
Stays sharp.",
476,"Rumored to be the twisted
horn of a Black Diablos.
A stunning item.",
477,"A shell from a Black Diablos.
The dark color is popular
with hunters.",
478,"The skillfully removed spine
of a Black Diablos, it is
thick and dull.",
479,"The tail of a Black Diablos,
like a giant black iron hammer.",
480,"Different from a Diablos
Carapace in composition.
It is very hard to damage.",
481,"The abdomen of a Vespoid
queen. In rare cases these are
filled with eggs.",
482,"With special materials,
this can be worked into very
strong armor.",
483,"Hardest part of a Vespoid
shell. Exhibits special properties
when processed.",
484,"A hard-to-work material.
Front and reverse sides have
different textures.",
485,"Blade-shaped inner wing of
a Vespoid. The secret to
its killing prowess.",
486,"With special materials,
this can be worked into
very strong armor.",
487,"With special materials,
this can be worked into
very strong armor.",
488,"A hard-to-work material.
Appears pearl-like when
struck by light.",
489,"Blade-shaped inner wing
of a Hornetaur. The secret
to its killing prowess.",
490,"The cranial shell of a
King Lobster that was used
as bait. Very rare.",
491,"The body shell of a King
Lobster that was used as
bait. Very rare.",
492,"The very large body shell
of a King Lobster that was
used as bait. Very rare.",
493,"The huge body shell of a
King Lobster that was used
as bait. Very rare.",
494,"Deep red Monoblos horn.
Its size is fitting of the
monster's name.",
495,"Gray-colored outer shell
from a Monoblos.",
496,"A hard spine from the
back of a Monoblos.
A weaponcraft material",
497,"The heart of a Monoblos.
Symbolizes ferocious anger.",
498,"Unusual White Monoblos
Horn. Shines like new snow.
Highly desirable.",
499,"Unique White Monoblos
Shell. The clean white is a
popular mystery.",
500,"Unusual White Monoblos
Spine, expertly carved. It is a
burning white.",
501,"The horn of the beast
god, as powerful as a
lightning bolt. Exquisite material.",
502,"Beautiful white hide.
As hard to use as it is to obtain.
Exquisite.",
503,"A gorgeous white Kirin hide.
There isn't a scratch on it
--a sign of its strength.",
504,"Magnificent silver mane.
Even after being cut off,
it seems to retain energy.",
505,"A rare tail overflowing
with elegance, charged
with electricity.",
506,"This azure horn is a rare
item even for Kirin Horns.
Gives off a divine light.",
507,"Lao-Shan's massive claw.
Impossible to work,
so it must be used as-is.",
508,"Horn from Lao-Shan's snout.
Is compatible with Firestone.
A prized find.",
509,"Deep red scale that is the
equal of any wyvern's shell.
Easy to work with.",
510,"A precious gem from
inside a dragon. The burning
red is the gem's soul.",
511,"Shell of Lao-Shan Lung.
The thick dragon shell
tells you of its age.",
512,"The carapace of a giant dragon.
Years ago, this carapace
was a shell.",
513,"A horn carved from an
Azure Lao-Shan.
A priceless treasure.",
514,"Shell from an enormous
Azure Lao-Shan, it is as
big as a piece of bedrock.",
515,"The power of the dragon is
said to reside in the
four horns atop his skull.",
516,"A scale from Fatalis' body
that goes on to form
its shell.",
517,"A multi-layered carapace
that cannot be damaged by
normal weaponry.",
518,"The crystalline eyeball of
Fatalis. One of the
Three Great Treasures.",
519,"The large surface area
makes it very useful.
Must be used when fresh.",
520,"Crimson red horn of an
angered Fatalis. Glows red,
even if cut off.",
521,"Fatalis scale dyed red with
hate. It flashes crimson
in the darkness.",
522,"Fatalis shell bathed red
with wrath, but the black
base betrays its roots.",
523,"The eye of an angered
Fatalis, its fiendish gaze
is too much for some.",
524,"The wing of Fatalis, swirling
with a magma-like crimson
of anger.",
525,"A scale that shines even in
the dark. It has a sense
of viciousness.",
526,"Shell taken from a White
Fatalis. Hardened over time,
it is very rare.",
527,"The beautiful white shine of
a Fatalis wing is both ominous and
inspiring.",
528,"Horn grown on top of the
head of a White Fatalis.
Dragon horns are truly powerful.",
529,"Book for your Monster List
filled with reference material
on Berukyurosu.",
530,"Book for your Monster List
filled with reference material
on Pariapuria.",
531,"A shining black claw.
Unlike wyvern claws, this is
shaped to grip objects.",
532,"The fang of the killer
Blangonga. As sharp and
deadly as a dagger.",
533,"A Blangonga bicuspid.
As large as a human thigh,
it has potential as a weapon.",
534,"White fur with astounding
thermal properties and as
strong as an iron chain.",
535,"The hardened pelt of a
Blangonga. The needle-like hairs
are prized material.",
536,"Large whiskers on the
head denote the alpha leader
of a group of Blangos.",
537,"The smooth feeling of a
Blangonga Tail is undeniably
appealing.",
538,"Pink fur of a Congalala.
The tufts of hair are often
used in clothing.",
539,"Vibrant hair that grows on
the head of a Congalala.
The colors are lovely.",
540,"A Congalala Claw.
Large and sharp,
it has a black luster.",
541,"The fang of a Congalala
is solid enough to
crunch objects into dust.",
542,"The stout hairs of this
pelt are important tools
in crafting equipment.",
543,"A long, hard, sharp claw
with a wild nature that
makes crafting difficult.",
544,Dummy.,
545,"Majestic gold horn of a
Rajang. Hunters yearn for the
heroism it represents.",
546,"This sharpened fang can
cut through anything dumb
enough to touch it.",
547,"Black Rajang fur.
When crafted, the fabric is
desired even by royalty.",
548,"A sharp Rajang Claw.
Difficult to carve and
more difficult to craft.",
549,"The glistening tail of a
Rajang. The gold fur is
beautiful and elegant.",
550,"The fur of a Rajang's body.
The gold hair is treasured
by tailors.",
551,"The brain matter of a Carapaceon.
A widely known delicacy.
{c05}(Account Item)",
552,"A Carapaceon Shell made
from a wyvern's skull.",
553,"Piece of bone from a giant
Carapaceon. Small, so it is
limited in its uses.",
554,"This stratified Daimyo shell
is lighter than it appears
and easy to craft.",
555,"Giant claw from a Daiymo
Hermitaur. The sharp claw can
slice through rock.",
556,"The hard carapace of a
Daimyo Hermitaur.
Harder than shell to work.",
557,"Sharp claw from a Daimyo
Hermitaur. It is said to be
as hard as metal.",
558,Dummy.,
559,"Piece of a giant Ceanataur Shell.
Lighter than it looks and
easy to craft.",
560,"A giant Shogun Ceanataur Shell.
Has a distinctive color and shape.",
561,"Harder than a Ceanataur Shell,
this carapace is harder
to work with.",
562,"Leg of a Shogun Ceanataur.
Incredibly strong to be able
to move a huge body.",
563,"Seeing a Shogun's pincer
blade cause even the bravest
hunters to flinch.",
564,"A giant Shogun Ceanataur
Claw. Those who fall in its
path pay the price.",
565,"The sharp claw of a giant
Shogun Ceanataur. It is a
true menace to hunters.",
566,Dummy.,
567,"Carved from Shen Gaoren.
Shaped by time, this shell is
harder than even metal.",
568,"Shell from the spine of
Gaoren. Guards the body
with incredible tenacity.",
569,"Giant pincer of Gaoren.
Its metal slicing power
is deadly to hunters.",
570,"Shen Gaoren's deadly claw,
capable of slicing all it comes
into contact with.",
571,Dummy.,
572,"The shining silver Kushala
Daora shell is solid and
highly useful.",
573,"A shell hardened by time.
Crafting it is incredibly difficult.",
574,"Shining silver scale from
Kushala Daora. Hard,
it is a top-class abrasive.",
575,"Hard to craft but works
well with metals.
Beloved for its light weight.",
576,"The gallant horn of Daora.
Using it requires extra-ordinary
experience.",
577,"Cut from Kushala Daora.
Incredibly destructive power
contained within.",
578,"Kushala Daora's claw.
As hard as ore, it cannot be
used by ordinary crafters.",
579,"Even now the black gleam
of this claw seems to emit
a life force.",
580,"A rarely formed jewel from
inside a Daora. Its glow
is breathtaking.",
581,"Rusted Kushala shell. 
 With the skills of a craftsman, 
 can still be used.",
582,"A rotten webbing of a rusted
dragon. Only usable after
removing rust.",
583,"Rusted dragon webbing. Even if the
 Outer shell rusts, the
Properties inside will not be lost.",
584,"This hide is so strange to
the touch, you'll want to rub
it all over your face.",
585,"Superior hide of a Chameleos.
Strange to the touch,
but very durable.",
586,"Faintly glows with a white
light. Great for interior
decorating.",
587,"Sharp horn of a Chameleos.
Strong and hard, but strangely
easy to work.",
588,"Thin, yet incredibly strong
and very easy to work with
during crafting.",
589,"Thin, light wing webbing.
The inner part of the
webbing is highly durable.",
590,"The distinctive tail of the
Chameleos. It causes a
strange sensation.",
591,"A rarely formed jewel from
inside a Chameleos. It has a
multi-colored glow.",
592,Dummy.,
593,"A scalding hot
Fire Dragon Scale.",
594,"A sharp, glowing
Fire Dragon Claw. Hard even
for experts to craft.",
595,"Powder from Fire Dragon
wings. Said to magnify
a material's abilities.",
596,"A rarely formed jewel from
inside a Fire Dragon.
It hold a ferocious inferno.",
597,"Contains an unknown ingredient.
The object of much
scholarly research.",
598,"A scale from a majestic fire
dragon. It burns with hot
fire from within.",
599,"The high class shell of
Lunastra. Treasured for its
unmatched blue color.",
600,"The dignified mane of
Lunastra. The silky hairs are
a high class material.",
601,"The wing membrane of the noble
Flame Princess Dragon. The dignified
blue color is the target of hunters.",
602,"The deadly tail of Lunastra.
Its destructive force can
shatter rock.",
603,"There's something about
Lunastra's horn that
captivates the eye.",
604,Dummy.,
605,"The red hot shell of Teostra.
It proves its domain over
all fire.",
606,"Harder than Teostra Shell.
Captures the eye like
red hot steel.",
607,"The majestic mane of
Teostra, it is a sure sign
of Teostra's regality.",
608,"A wing membrane stripped from the
Flame King Dragon. The mysterious nature
of its wing membrane is variously processed.",
609,"Covered in red scales,
the tree like tail of Teostra
is incredibly hard to cut.",
610,"A horn that displays the
power of Teostra. Hunters
wither before its might.",
611,"A sharp horn that burns
with the fury of Teostra.
It is tinged with fire.",
612,"A light and smooth fin
growing on the tentacles of the
Yamatsukami.",
613,"Hide carved from a
Yamatsukami. Can be made into
textile with processing.",
614,"Fluid extracted from a
Yamatsukami. Black and sticky.",
615,"A parasitic plant said to
grow on elder dragons.
It has a mysterious air.",
616,"Moss said to grow on an
elder dragon. Mysterious,
it shines beautifully.",
617,Dummy.,
618,"The black skin of a wyvern
called a Remobra.
Its glossy surface sheens.",
619,"A high quality Remobra skin.
It has a vivid black luster.",
620,"The striped skin of a Remobra.
The black and red stripes
are very popular.",
621,"Skull of a serpent-like Remobra.
Even in death its fang
appear powerful.",
622,"Scale carved from Yian Garuga.
It shines an ominous purple.",
623,"A rare material admired and
the subject of much research.",
624,"Its shape and form shows a
different evolutionary path than
Yian Kut-Ku.",
625,"The sharpened beak of
Yian Garuga. Compared to a
Kut-Ku, it's much deadlier.",
626,"A first class material that
requires high crafting technology.",
627,"Has a special function that
responds to shocks with a
powerful venom.",
628,"A sense of coercion fills the air.
This mane is no simple decoration.",
