index,source,target
157,フルフルの皮で覆われた頭用{j}装備。いろいろな意味で{j}怪しい雰囲気がただよう…。,"Head armor covered in Khezu hide. In many{j}ways, it gives off a suspicious air...{j}"
158,フルフルの皮で覆われた頭用{j}装備。どことなく神秘的な{j}雰囲気がただよう…。,Head armor covered in Khezu hide. It{j}somehow gives off a mysterious air...{j}
159,ハンターにとって、王冠にも{j}等しい意味を持つ頭用の装備。{j}圧倒的な防御力が自慢の逸品。,"For a Hunter, head armor that carries as{j}much meaning as a crown. A superb piece{j}boasting overwhelming Defense."
160,頭にこの防具を頂くものは、{j}即ち最強のハンターと見なさ{j}れる。全ガンナーの最終目標。,One who bears this armor upon their head{j}is regarded as the strongest Hunter. The{j}ultimate goal of every Gunner.
161,ガノトトスの強固な鱗をベー{j}スに、ヒレで装飾された頭用{j}装備。頑丈だが雷に弱い。,Plesioth's sturdy scales form the{j}base of this fin-decorated head{j}armor. Sturdy but weak to Thunder.
162,ガノトトスの鱗をベースに、{j}ヒレで装飾された頭用装備。{j}水属性攻撃を強力に弾く。,"Head equipment based on Plesioth scales,{j}decorated with fins.{j}Strongly repels Water element attacks."
163,バサルモスの素材で作られた{j}頭用装備。高硬度の素材の{j}加工には、高い技術が必要。,Head armor made from Basarios materials.{j}Working this high-hardness material{j}requires great skill.
164,バサルモスの素材で作られた{j}頭用装備。照準の合わせやす{j}さも考慮された形状。,Head armor made from Basarios materials.{j}Shaped with ease{j}of aiming in mind.
165,ディアブロスの象徴である{j}角が周囲を威嚇する頭用装備。{j}砂漠の覇者の証でもある。,"Head armor with horns, the symbol of{j}Diablos, that intimidate the surroundings.{j}It is also proof of the desert's ruler."
166,角竜を仕留めた者だけが手に{j}できる、勇壮な頭用装備。{j}他の防具とは一線を画す風格。,Heroic Head armor that only those who slew{j}Diablos can obtain. A style that sets it{j}apart from other armor.
167,モノブロスの角が見るものを{j}畏怖させる、猛々しい頭装備。{j}これをかぶる者は英雄と同義。,Fierce head armor whose Monoblos horn{j}strikes awe into all who behold it.{j}One who dons it is a hero by definition.
168,モノブロスの素材で作られた{j}頭用装備。格別の重厚感と{j}存在感がある。,Head armor made from Monoblos materials.{j}It carries a singular heft and presence.{j}
169,グラビモスの素材で作られた{j}頭用装備。岩の如き装甲が{j}モンスターの攻撃を防ぐ。,Made from Gravios materials{j}Head equipment. Armor like rock{j}Blocks monster attacks.
170,グラビモスの素材で作られた{j}頭用装備。身に着けている{j}だけで猛者の証明となる。,Made from Gravios materials{j}Head equipment. Equipped.{j}It alone is proof of a master.
171,想像を絶する試練を耐え抜い{j}た者に授けられると伝わる面。{j}ただならぬ壮麗さを感じる。,A visor said to be granted to those who{j}endured unimaginable trials.{j}It radiates extraordinary splendor.
172,想像を絶する試練を耐え抜い{j}た者に授けられると伝わる面。{j}ただならぬ壮麗さを感じる。,A visor said to be granted to those who{j}endured unimaginable trials.{j}It radiates extraordinary splendor.
173,街を守護するギルドナイトが{j}正装として身につける頭装備。{j}大きな羽飾りが特長。,Head gear worn as formal attire by the{j}Guild Knights who guard the city. Its{j}large feather plume is its finest feature.
174,ギルドで暗躍する騎士の正装。{j}紋章がついたアイパッチは、{j}闇の世界では通行手形となる。,Formal wear of a knight working in the{j}Guild's shadows. The crested eye patch is{j}a pass through the underworld.
175,ギルドナイトの女性用頭装備。{j}見事な羽飾りをあしらった、{j}ギルドナイト表の顔の象徴。,Women's Guild Knight headgear. Splendid{j}feathers symbolize the Guild Knights'{j}public face.
176,影の存在ともいうべきギルド{j}ナイトの正式装備。アイパッ{j}チの下には憂いを秘めた瞳が。,"The official equipment of a Guild Knight,{j}an existence akin to a shadow. Beneath the{j}eye patch lies an eye harboring sorrow."
177,老山龍の素材で作られた男性{j}用兜。威風堂々とした出で{j}立ちは剣士究極の姿。,A helm for male made from Lao-Shan Lung{j}materials. Its majestic bearing is the{j}ultimate form of a Blademaster.
178,老山龍の素材で作られた男性{j}用兜。究極の素材により、東{j}方伝来の技術はここに極まる。,Male helm made from Lao-Shan Lung{j}materials. Eastern techniques reach their{j}pinnacle with this ultimate material.
179,老山龍の素材で作られた女性{j}用頭装備。凛々しくも神々{j}しい出で立ちは剣士究極の姿。,"Female head armor made from Lao-Shan Lung{j}materials. Its gallant, divine bearing is{j}the Blademaster's ultimate form."
180,老山龍の素材で作られた女性{j}用頭装備。龍の素材は匠の技{j}により究極の艶を放つ。,Female head armor made from Lao-Shan Lung{j}materials. Dragon material gains ultimate{j}luster through craftsmanship.
181,黒龍の唸りを思い起こさせる{j}頭用装備。いもしない黒龍の{j}視線に怯え狂死した使用者も。,"Head armor recalling the Black Dragon's{j}growl. Some wearers died mad with fear of{j}its gaze, though it was not there."
182,今にも黒龍の断末魔が聞こえ{j}て来そうな頭用の装備。肉体{j}の限界を超えた力をもたらす。,Head armor that seems to echo the Black{j}Dragon's death cry. Grants strength beyond{j}the body's limits.
183,ダイミョウザザミの強固な{j}素材を使用した頭用装備。{j}曲面加工が衝撃を逃がす。,Head armor made using the sturdy{j}materials of a Daimyo Hermitaur.{j}Curved shaping deflects impacts.
184,盾蟹の素材を使用した頭装備。{j}厳ついマスクは視界を狭める{j}が、逆に集中力は上がる。,"Head armor made from Shield Crab{j}materials. The imposing mask narrows your{j}field of view, but heightens focus."
185,ダイミョウザザミの強固な{j}素材を使用した頭用装備。{j}曲面加工が衝撃を逃がす。,Head armor made using the sturdy{j}materials of a Daimyo Hermitaur.{j}Curved shaping deflects impacts.
186,盾蟹の素材を使用した頭装備。{j}厳ついマスクは視界を狭める{j}が、逆に集中力は上がる。,"Head armor made from Shield Crab{j}materials. The imposing mask narrows your{j}field of view, but heightens focus."
187,ダイミョウザザミの強固な{j}素材を使用した頭用装備。{j}曲面加工が衝撃を逃がす。,Head armor made using the sturdy{j}materials of a Daimyo Hermitaur.{j}Curved shaping deflects impacts.
188,盾蟹の素材を使用した頭装備。{j}厳ついマスクは視界を狭める{j}が、逆に集中力は上がる。,"Head armor made from Shield Crab{j}materials. The imposing mask narrows your{j}field of view, but heightens focus."
189,ババコンガの素材で作られた{j}頭用装備。逆立つたてがみは{j}野性の現れ。,Head armor made from Congalala materials.{j}The bristling mane is the embodiment of{j}wildness.
190,桃毛獣の素材で作られた頭用{j}装備。その風貌は、見た者に{j}悪という言葉を思い出させる。,head armor made from Congalala materials.{j}Its visage makes all who see it think of{j}the word evil.
191,ババコンガの素材で作られた{j}頭用装備。逆立つたてがみは{j}野性の現れ。,Head armor made from Congalala materials.{j}The bristling mane is the embodiment of{j}wildness.
192,桃毛獣の素材で作られた頭用{j}装備。その風貌は、見た者に{j}悪という言葉を思い出させる。,head armor made from Congalala materials.{j}Its visage makes all who see it think of{j}the word evil.
193,ババコンガの素材で作られた{j}頭用装備。逆立つたてがみは{j}野性の現れ。,Head armor made from Congalala materials.{j}The bristling mane is the embodiment of{j}wildness.
194,桃毛獣の素材で作られた頭用{j}装備。その風貌は、見た者に{j}悪という言葉を思い出させる。,head armor made from Congalala materials.{j}Its visage makes all who see it think of{j}the word evil.
195,ドドブランゴの素材で作られ{j}た頭用装備。異国の神を模し{j}たデザインは威厳が溢れる。,Head armor made from Blangonga materials.{j}The design modeled after a foreign god is{j}full of dignity.
196,ドドブランゴの素材で作られ{j}た頭用装備。顔を隠すことで{j}狙撃者の集中を高める。,Head armor made{j}from Blangonga materials. Hiding the face{j}increases a sniper's focus.
197,ドドブランゴの素材で作られ{j}た頭用装備。異国の神を模し{j}たデザインは威厳が溢れる。,Head armor made from Blangonga materials.{j}The design modeled after a foreign god is{j}full of dignity.
198,ドドブランゴの素材で作られ{j}た頭用装備。顔を隠すことで{j}狙撃者の集中を高める。,Head armor made{j}from Blangonga materials. Hiding the face{j}increases a sniper's focus.
199,ドドブランゴの素材で作られ{j}た頭用装備。異国の神を模し{j}たデザインは威厳が溢れる。,Head armor made from Blangonga materials.{j}The design modeled after a foreign god is{j}full of dignity.
200,ドドブランゴの素材で作られ{j}た頭用装備。顔を隠すことで{j}狙撃者の集中を高める。,Head armor made{j}from Blangonga materials. Hiding the face{j}increases a sniper's focus.
201,ショウグンギザミの素材で{j}作られた頭用装備。鉄を切り{j}裂くほど堅固な殻が頭を護る。,"Head armor crafted from Shogun Ceanataur{j}materials. Its shell is so sturdy it{j}slices through iron, guarding the head."
202,ショウグンギザミの素材を使{j}用した頭用装備。殻の堅固さ{j}を最大限に引き出す加工。,Head armor that uses Shogun Ceanataur{j}materials. Crafted to draw the hardness of{j}the shell out to the fullest.
