index,source,target
140,翡翠色に輝く神秘的な槍。{j}繊細な外観とは裏腹に硬い甲{j}殻すら貫き通す威力をもつ。,"A mysterious spear shining in jade green. Despite{j}its delicate appearance, it has the power to pierce{j}even hard carapace."
141,重厚にして鋭利、ディアブロ{j}スの自慢の角を槍に加工。{j}砂漠の覇者の風格がただよう。,"Heavy yet sharp, the prized horns of a Diablos{j}worked into a lance.{j}It carries the bearing of a desert ruler."
142,駆け出しハンターにとっては{j}充分すぎる性能のランス。{j}赤と白のストライプが鮮やか。,"For a novice Hunter,{j}a Lance with more than enough power.{j}Its red and white stripes are vivid."
143,ブロスホーンの強化版。{j}この赤槍を所持することは、{j}最強の証である。,Upgraded version of Blos Horn.{j}Possessing this red spear is{j}proof of the strongest.
144,毒性の強い岩竜バサルモスの{j}翼を加工してできた大槍。{j}突き刺すときに毒を注入する。,A large spear crafted from the{j}wings of the highly toxic Rock Wyvern Basarios.{j}It injects poison when thrusting.
145,鎌蟹の鋭利な甲殻を槍身に{j}あてこんだ攻撃的なランス。{j}優れた斬れ味を誇る。,An aggressive Lance with the Sickle Crab's sharp{j}shell fitted into its shaft. It boasts exceptional{j}sharpness.
146,毒性の強い岩竜バサルモスの{j}翼を加工してできた大槍。{j}突き刺すときに毒を注入する。,A large spear crafted from the{j}wings of the highly toxic Rock Wyvern Basarios.{j}It injects poison when thrusting.
147,ヴェノムスクウィード強化版。{j}その物々しい外観は他を威圧{j}する。特殊素材を必要とする。,Venom Squweed Enhanced.{j}Its imposing appearance intimidates others.{j}Requires special materials.
148,遠方の街の工房で開発された{j}機械槍。その技術力は多くの{j}鍛冶工房を驚嘆させたという。,Mechanical Lance developed at a workshop in a{j}distant city. Its technical prowess is said to have{j}astonished many smithing workshops.
149,竜人の最新技術を流用して{j}開発した機械槍。工房の最高{j}傑作といえる武器である。,A mechanical Lance developed using the latest{j}Wyverian technology. It is the Workshop's finest{j}masterpiece.
150,ランスとしての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,A rusty weapon that does not{j}function as a Lance. As you{j}crystal-polish it...
151,ランスとしての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,A rusty weapon that does not{j}function as a Lance. As you{j}crystal-polish it...
152,鎌蟹の鋭利な甲殻を槍身に{j}あてこんだ攻撃的なランス。{j}優れた斬れ味を誇る。,An aggressive Lance with the Sickle Crab's sharp{j}shell fitted into its shaft. It boasts exceptional{j}sharpness.
153,太古の金属でできた機械槍。{j}現行の加工技術では、折れた{j}先端を復元することは不可能。,"A mechanical lance made of ancient metal.{j}With current processing techniques, a broken{j}The tip cannot be restored."
154,邪龍ミラボレアスを祀る神器。{j}〜大地の龍脈より命を受け　{j}　御神体の東門へ注ぐ者也〜,"Sacred treasure enshrining Evil Fatalis.{j}~By earth's dragon veins ordained,{j}it flows to the East Gate.~"
155,ラージャンの見事な角を{j}加工し作られた金色の槍。{j}突き込む度に雷光が迅る。,Golden spear made by{j}working Rajang's splendid horn.{j}Each thrust sends lightning flashing.
156,ハンターが最初に手にする剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,The first sword a Hunter ever holds. A weapon that{j}makes up for weak power with sheer number of{j}strikes. Its consecutive slashes are its hallmark.
157,ハンターが最初に手にする剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,The first sword a Hunter ever holds. A weapon that{j}makes up for weak power with sheer number of{j}strikes. Its consecutive slashes are its hallmark.
158,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},"Refined from higher-purity ore,{j}this Sword & Shield has enhanced Attack.{j}"
159,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},"Refined from higher-purity ore,{j}this Sword & Shield has enhanced Attack.{j}"
160,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},"Refined from higher-purity ore,{j}this Sword & Shield has enhanced Attack.{j}"
161,雷獣キリンの角を武器に利用{j}したもの。ゲリョスの皮膚で{j}柄部分を保護する必要がある。,A weapon made by using the horn of the Thunder{j}Beast Kirin. The grip must be protected with{j}Gypceros hide.
162,紫電１次強化版。{j}キリンのたてがみは電気を{j}増幅させる効果がある。,First upgrade of Violet Lightning.{j}Kirin's mane has the property{j}of amplifying electricity.
163,遠方の村で発掘されたとい{j}う剣のレプリカモデル。{j}可能な限り、性能を再現。,A replica model of a sword said{j}to have been excavated in a distant village.{j}Reproduces its performance as much as possible.
164,目撃の噂だけが流れていた、{j}幻獣キリンの素材でできた剣。{j}刀身を常に電撃が這いまわる。,A sword made from phantom Kirin materials.{j}Lightning constantly crawls along its{j}blade.
165,ランポスの牙を利用して加工{j}された蛇鉈。強化していくと{j}属性武器に派生する。,A serpent blade crafted{j}using Velociprey fangs. Upgrading it{j}branches into an elemental weapon.
166,これまで規格外品扱いだった{j}素材も、技術の進歩で次々と{j}加工可能に。強力な片手剣。,"Materials once deemed substandard can now, thanks{j}to technological progress, be processed one after{j}another. A powerful Sword & Shield."
167,ゲネポスの素材で強化された{j}蛇鉈。刃に使用されたゲネポ{j}スの牙が麻痺毒を注入する。,A Serpent Machete reinforced with Genprey{j}materials. The Genprey fangs used in its blade{j}inject paralytic poison.
168,遠方の村で発掘されたとい{j}う剣のレプリカモデル。{j}可能な限り、性能を再現。,A replica model of a sword said{j}to have been excavated in a distant village.{j}Reproduces its performance as much as possible.
169,ゲネポスの素材で強化された{j}蛇鉈。刃に使用されたゲネポ{j}スの牙が麻痺毒を注入する。,A Serpent Machete reinforced with Genprey{j}materials. The Genprey fangs used in its blade{j}inject paralytic poison.
170,イーオスの素材で強化された{j}蛇鉈。刃に使用されたイーオ{j}スの牙が猛毒を注入する。,A Serpent Blade upgraded with Ioprey materials. The{j}Ioprey fangs used in its blade inject deadly{j}poison.
171,怒りに染まる黒衣の炎剣。{j}重く巨大なその姿は、{j}黒き火山の主そのものである。,"A black-robed flame sword dyed in rage.{j}Its heavy, massive form is{j}the very lord of the black volcano."
172,イーオスの素材で強化された{j}蛇鉈。刃に使用されたイーオ{j}スの牙が猛毒を注入する。,A Serpent Blade upgraded with Ioprey materials. The{j}Ioprey fangs used in its blade inject deadly{j}poison.
173,フルフルから採取できる臓器、{j}電気袋を使用して、刀身に帯{j}電させた特殊な片手剣。,A special Sword & Shield that uses the Electro Sac{j}harvested from a Khezu to give its blade an{j}electric charge.
174,レイア素材で加工された剣。{j}毒系片手剣シリーズの最新作。{j}安定した性能を誇る。,A sword crafted from Rathian materials.{j}The latest in the poison Sword & Shield series.{j}Boasts stable performance.
175,フルフルから採取できる臓器、{j}電気袋を使用して、刀身に帯{j}電させた特殊な片手剣。,A special Sword & Shield that uses the Electro Sac{j}harvested from a Khezu to give its blade an{j}electric charge.
176,レイア素材で加工された剣。{j}毒系片手剣シリーズの最新作。{j}安定した性能を誇る。,A sword crafted from Rathian materials.{j}The latest in the poison Sword & Shield series.{j}Boasts stable performance.
177,毒性モンスターから採れる臓{j}器、毒袋を使用し骨の刀身に{j}猛毒を染み込ませた戦斧。,"A battle axe that uses poison sacs, the internal{j}organs harvested from poisonous monsters, to infuse{j}a bone blade with deadly poison."
178,鉄と実力を二分する骨片手剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,A bone Sword & Shield that rivals iron. A weapon{j}that makes up for low power with rapid attacks.{j}Known for its combo slashes.
179,鉄と実力を二分する骨片手剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,A bone Sword & Shield that rivals iron. A weapon{j}that makes up for low power with rapid attacks.{j}Known for its combo slashes.
180,背骨を削りだして加工された{j}骨剣。小さい竜骨で強化可能。{j}後の強化で様々な派生をする。,A bone sword carved from a spine. Can be upgraded{j}with small wyvern bones. Later upgrades branch into{j}many paths.
181,背骨を削りだして加工された{j}骨剣。小さい竜骨で強化可能。{j}後の強化で様々な派生をする。,A bone sword carved from a spine. Can be upgraded{j}with small wyvern bones. Later upgrades branch into{j}many paths.
182,ボーンピック強化版。{j}さらに多くの骨を加工する{j}ことによって強化された骨剣。,Enhanced Bone Pick. A bone sword strengthened by{j}processing even more bones.{j}
183,火竜が持つ炎の力を宿した{j}片手剣。高熱を帯びた刀身は{j}常にほんのりと赤い。,A Sword & Shield imbued with the fiery power of a{j}Fire Dragon. Its superheated blade is always{j}faintly red.
184,辺境の村の英雄が使ったと{j}言われる剣のレプリカモデル。{j}本物にはほど遠い。,A replica model of the sword said to have been used{j}by the hero of a frontier village. It is far from{j}the real thing.
185,火竜が持つ炎の力を宿した{j}片手剣。高熱を帯びた刀身は{j}常にほんのりと赤い。,A Sword & Shield imbued with the fiery power of a{j}Fire Dragon. Its superheated blade is always{j}faintly red.
186,バーンエッジの強化版。{j}極限まで発火素材を使用した{j}業物。溶岩の熱量に匹敵する。,An enhanced version of the Burn Edge. A masterwork{j}made using ignition materials to the extreme. It{j}rivals the heat of lava.
187,神経性の毒を持つ、水竜のヒ{j}レを束ねて加工した曲刀。刺{j}されたものは眠りにつく。,A curved blade made from bundled fins of a{j}Water Dragon that carries a neurotoxin. Those{j}pierced by it fall into slumber.
188,鋼龍の力を宿した剣と盾。{j}とある北方の国で冷徹なる{j}君主が使用していたという。,A Sword & Shield imbued with the power of Kushala{j}Daora. It is said that a cold-hearted monarch in a{j}certain northern land once used it.
189,神経性の毒を持つ、水竜のヒ{j}レを束ねて加工した曲刀。刺{j}されたものは眠りにつく。,A curved blade made from bundled fins of a{j}Water Dragon that carries a neurotoxin. Those{j}pierced by it fall into slumber.
190,辺境の村の英雄が使ったと{j}言われる剣のレプリカモデル。{j}本物にはほど遠い。,A replica model of the sword said to have been used{j}by the hero of a frontier village. It is far from{j}the real thing.
